Wall time,Step,Value
1744571862.909647,673792,-60.335567474365234
1744571887.5420666,675840,-60.20273971557617
1744571912.160807,677888,-60.515872955322266
1744571936.7054904,679936,-61.18617630004883
1744571961.4166617,681984,-66.49864959716797
1744571986.0242682,684032,-65.28266906738281
1744572010.7567809,686080,-63.5555419921875
1744572035.4641151,688128,-67.38819122314453
1744572060.1044986,690176,-83.39507293701172
1744572084.654206,692224,-82.85865783691406
1744572109.205126,694272,-79.40367889404297
1744572133.8687494,696320,-79.30329132080078
1744572158.7236986,698368,-79.67761993408203
1744572183.4332943,700416,-80.15437316894531
1744572208.1638062,702464,-77.81504821777344
1744572232.854667,704512,-77.26570129394531
1744572257.6934211,706560,-78.04582214355469
1744572282.2754402,708608,-77.68724822998047
1744572306.9078753,710656,-78.46857452392578
1744572331.5204782,712704,-77.59465789794922
1744572356.2813358,714752,-77.53692626953125
1744572381.1434762,716800,-78.03385925292969
1744572405.8058963,718848,-77.8399658203125
1744572430.556499,720896,-69.34107208251953
1744572455.2889419,722944,-76.99911499023438
1744572479.9658182,724992,-76.24502563476562
1744572504.5402505,727040,-77.61511993408203
1744572529.3826425,729088,-77.36992645263672
1744572554.297082,731136,-70.40919494628906
1744572579.1426454,733184,-70.98664855957031
1744572603.8238232,735232,-70.87966918945312
1744572628.6267402,737280,-75.60920715332031
1744572653.229121,739328,-76.20260620117188
1744572677.9742467,741376,-62.02993392944336
1744572702.6778293,743424,-63.86785125732422
1744572727.5285335,745472,-65.68512725830078
1744572752.3172805,747520,-65.15019989013672
1744572776.9811044,749568,-64.60071563720703
1744572801.7397025,751616,-64.32942962646484
1744572826.5855331,753664,-73.31634521484375
1744572851.347993,755712,-74.52262878417969
1744572876.0981586,757760,-79.36709594726562
1744572900.773689,759808,-85.93180084228516
1744572925.4032023,761856,-87.14056396484375
1744572950.059188,763904,-97.03709411621094
1744572974.7523677,765952,-99.70919799804688
1744572999.410232,768000,-101.06311798095703
1744573024.2973056,770048,-102.3812255859375
1744573049.070695,772096,-94.36689758300781
1744573073.6779077,774144,-94.02720642089844
1744573098.3845284,776192,-98.24768829345703
1744573123.0384223,778240,-101.08240509033203
1744573147.6595283,780288,-101.13892364501953
1744573172.2542813,782336,-106.1619644165039
1744573196.8610039,784384,-109.84246826171875
1744573221.6342945,786432,-109.71510314941406
1744573246.3079157,788480,-105.46666717529297
1744573271.1014972,790528,-105.90392303466797
1744573295.8233304,792576,-103.43397521972656
1744573320.6175673,794624,-103.06793212890625
